Execution_code,Repo,Message,time
"1607851628.079133","CastellaniDavideTest/Test14-2020-2022-B-LE","	- The user is in org or the email is not correct: 1766918","1607851648.943803"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2021-B-EI","	- The user is in org or the email is not correct: 2697313","1607851648.943878"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2023-T-FL","	- Branch already exists: 3707610","1607851648.944263"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2022-T-DI","	- Branch already exists: 4687315","1607851648.944516"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2021-B-ME","	- The user is in org or the email is not correct: 2776912","1607851648.94832"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2021-B-GL","	- The user is in org or the email is not correct: 2717611","1607851648.94845"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2023-T-AI","	- Branch already exists: 3657312","1607851648.948582"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2023-T-CI","	- Branch already exists: 3677317","1607851648.948694"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2022-T-BI","	- Branch already exists: 4667313","1607851648.949934"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2022-B-AI","	- Branch already exists: 1657317","1607851648.952167"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2021-B-BI","	- Branch already exists: 2667321","1607851648.952249"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2023-T-CI","	- The user is in org or the email is not correct: 3677311","1607851648.952433"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2022-T-GL","	- Branch already exists: 4717618","1607851648.953156"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2023-T-IL","	- The user is in org or the email is not correct: 3737618","1607851648.953251"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2021-B-AI","	- The user is in org or the email is not correct: 2657317","1607851648.95399"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2022-B-ME","	- The user is in org or the email is not correct: 1776916","1607851648.954147"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2023-T-IL","	- Branch already exists: 3737618","1607851648.95425"
"1607851628.079133","No repo","	I'm waiting and searching main branch","1607851648.954999"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2022-T-DI","	- The user is in org or the email is not correct: 468735","1607851648.955274"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2022-B-BI","	- Branch already exists: 1667319","1607851648.955356"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2022-B-NE","	- Branch already exists: 1786919","1607851648.955476"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2022-B-HL","	- Branch already exists: 1727622","1607851648.955579"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2022-T-CI","	- The user is in org or the email is not correct: 4677321","1607851648.956526"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2022-T-DI","	- Branch already exists: 468738","1607851648.958187"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2021-B-EI","	- The user is in org or the email is not correct: 2697312","1607851648.95886"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2022-T-DI","	- The user is in org or the email is not correct: 468738","1607851648.959554"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2021-B-AI","	- Branch already exists: 2657320","1607851648.960134"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2022-T-BI","	- The user is in org or the email is not correct: 4667321","1607851648.960233"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2023-T-EI","	- Branch already exists: 369737","1607851648.960361"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2022-B-BI","	- The user is in org or the email is not correct: 1667320","1607851648.960454"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2022-B-GL","	- Branch already exists: 1717619","1607851648.9608"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2022-T-DI","	- The user is in org or the email is not correct: 468736","1607851648.962609"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2022-T-BI","	- The user is in org or the email is not correct: 4667311","1607851648.963355"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2021-B-HL","	- Branch already exists: 272769","1607851648.963513"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2023-T-AI","	- Branch already exists: 365737","1607851648.963586"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2022-T-DI","	- Branch already exists: 4687310","1607851648.963687"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2022-B-ME","	- The user is in org or the email is not correct: 1776914","1607851648.963762"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2023-T-HL","	- The user is in org or the email is not correct: 3727614","1607851648.96464"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2021-B-PE","	- The user is in org or the email is not correct: 2806913","1607851648.965855"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2021-B-BI","	- Branch already exists: 2667319","1607851648.966441"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2022-T-FL","	- Branch already exists: 4707619","1607851648.96653"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2023-T-HL","	- Branch already exists: 372766","1607851648.96667"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2023-T-FL","	- The user is in org or the email is not correct: 3707620","1607851648.967175"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2022-B-HL","	- Branch already exists: 1727621","1607851648.967295"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2022-B-OE","	- Branch already exists: 1796921","1607851648.967466"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2023-T-AI","	- The user is in org or the email is not correct: 3657313","1607851648.969114"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2021-B-AI","	- Branch already exists: 2657317","1607851648.969255"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2022-T-GL","	- Branch already exists: 4717622","1607851648.969449"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2023-T-IL","	- Branch already exists: 3737616","1607851648.96955"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2022-B-OE","	- Branch already exists: 1796914","1607851648.969652"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2021-B-ME","	- The user is in org or the email is not correct: 277699","1607851648.969738"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2023-T-HL","	- The user is in org or the email is not correct: 3727615","1607851648.969839"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2022-B-GL","	- The user is in org or the email is not correct: 1717621","1607851648.970433"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2023-T-AI","	- The user is in org or the email is not correct: 3657322","1607851648.971133"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2021-B-HL","	- Branch already exists: 2727613","1607851648.971211"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2022-B-HL","	- Branch already exists: 1727613","1607851648.971299"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2022-B-OE","	- Branch already exists: 179699","1607851648.97141"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2022-T-FL","	- The user is in org or the email is not correct: 4707617","1607851648.971953"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2022-B-IL","	- Branch already exists: 1737622","1607851648.972556"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2021-B-PE","	- The user is in org or the email is not correct: 2806915","1607851648.972912"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2023-T-EI","	- Branch already exists: 3697320","1607851648.973027"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2023-T-FL","	- Branch already exists: 3707616","1607851648.974743"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2022-B-ME","	- The user is in org or the email is not correct: 1776911","1607851648.9753"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2022-B-GL","	- Branch already exists: 1717620","1607851648.975728"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2021-B-LE","	- Branch already exists: 2766917","1607851648.97613"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2021-B-LE","	- Branch already exists: 2766921","1607851648.977174"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2021-B-GL","	- The user is in org or the email is not correct: 271765","1607851648.977276"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2022-B-NE","	- The user is in org or the email is not correct: 1786919","1607851648.977645"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2022-B-AI","	- Branch already exists: 1657322","1607851648.977746"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2021-B-CI","	- The user is in org or the email is not correct: 2677315","1607851648.977867"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2021-B-IL","	- Branch already exists: 2737615","1607851648.97798"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2021-B-GL","	- Branch already exists: 271766","1607851648.978045"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2021-B-IL","	- The user is in org or the email is not correct: 2737612","1607851648.978139"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2022-B-LE","	- Branch already exists: 1766920","1607851648.978504"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2023-T-EI","	- Branch already exists: 369738","1607851648.978578"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2021-B-PE","	- The user is in org or the email is not correct: 2806911","1607851648.978747"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2021-B-IL","	- The user is in org or the email is not correct: 2737620","1607851648.979161"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2022-B-HL","	- The user is in org or the email is not correct: 1727618","1607851648.979618"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2021-B-HL","	- The user is in org or the email is not correct: 2727621","1607851648.979737"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2021-B-HL","	- Branch already exists: 2727621","1607851648.979822"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2022-T-CI","	- Branch already exists: 467736","1607851648.979914"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2021-B-BI","	- The user is in org or the email is not correct: 2667320","1607851648.979998"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2022-B-GL","	- The user is in org or the email is not correct: 1717622","1607851648.980099"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2021-B-FL","	- The user is in org or the email is not correct: 2707619","1607851648.980512"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2022-T-DI","	- The user is in org or the email is not correct: 4687322","1607851648.981218"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2022-B-ME","	- The user is in org or the email is not correct: 1776912","1607851648.981334"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2021-B-LE","	- Branch already exists: 2766911","1607851648.981469"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2021-B-FL","	- The user is in org or the email is not correct: 2707615","1607851648.981591"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2021-B-EI","	- Branch already exists: 2697320","1607851648.981671"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2021-B-EI","	- The user is in org or the email is not correct: 2697315","1607851648.981766"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2021-B-PE","	- Branch already exists: 2806911","1607851648.981828"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2023-T-CI","	- The user is in org or the email is not correct: 3677316","1607851648.981905"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2022-T-BI","	- Branch already exists: 4667316","1607851648.981986"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2022-T-GL","	- Branch already exists: 471764","1607851648.982078"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2023-T-IL","	- The user is in org or the email is not correct: 3737614","1607851648.982182"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2021-B-PE","	- Branch already exists: 2806917","1607851648.982268"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2022-B-NE","	- Branch already exists: 1786916","1607851648.982363"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2022-B-HL","	- The user is in org or the email is not correct: 1727622","1607851648.98245"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2023-T-EI","	- Branch already exists: 369733","1607851648.982528"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2022-T-BI","	- Branch already exists: 4667312","1607851648.982612"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2021-B-HL","	- The user is in org or the email is not correct: 2727619","1607851648.9827"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2022-T-BI","	- The user is in org or the email is not correct: 466739","1607851648.982775"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2023-T-IL","	- Branch already exists: 3737620","1607851648.982849"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2021-B-HL","	- The user is in org or the email is not correct: 2727616","1607851648.982926"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2023-T-HL","	- Branch already exists: 3727610","1607851648.983007"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2021-B-HL","	- Branch already exists: 2727612","1607851648.983101"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2021-B-BI","	- The user is in org or the email is not correct: 2667316","1607851648.98318"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2021-B-CI","	- Branch already exists: 2677318","1607851648.983287"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2023-T-AI","	- The user is in org or the email is not correct: 3657310","1607851648.983363"
"1607851628.079133","CastellaniDavideTest/Test14-2020-2022-T-FL","	- Branch already exists: 4707622","1607851648.983444"
